"","GEOID","Tract","INDI_1_21n1_fam","INDI_1_21n1_sing_women","INDI_1_31n4","INDI_1_31n3","INDI_1_31n7","INDI_1_31n8","INDI_4_22n1","INDI_4_31n1","INDI_4_31n2","INDI_4_31n3","INDI_4_31n4","INDI_4_31n5","INDI_4_31n6","INDI_8_52n1","INDI_8_61n1","INDI_8_61n2_1","INDI_8_61n2_2","Disc_labor","Disc_sc_enroll","STEM_major","INDI_9_22n1","INDI_9_c1n1","inad_plum","inad_rooms","INDI_11_31n2","use_pub_trans","Earn_lessthan_35K_30p_house_cost","percent_of_renters"
"1","","","Current poverty levels as defined by USA, by sections of the population. {family}(des)","Current poverty levels as defined by USA, by sections of the population. {single women}(des)","Percent of people covered by at least one social protection benefit, by sections of the population (FOOD STAMPS) (des)","Percentage of population receiving TANF, by sections of the population","Percent of people with disabilities receiving disability cash benefit (Unemploy)","Unemploy below poverty level, receiving cash benefits","Percentage of 3, and 4 year children attending preschool programs, by section of population.Census 3 to 4 year olds enrolled in school (asc)","Percentage of adults with did not complete high school or high school equivalency, by section of population. {%s high school completeion}.Adults with less than high school (25 yeards old or higher)(desc)","Percentage of adults that complete high school or high school equivalency, by section of population.","Percentage of adults who have attending college, by section of population","Percentage of adults who have earned a 1 year or 2 year professional certificate or an Associates Degree, by section of population.","Unemployment rate, by section of population.","Employment rate of youth ages 15 - 21, by section of the population.Unemployment 16 to 19 years (asc)","Percentage of adults who have earned a Graduate degree or higher, by section of population","High school completion rate, by section of the population. Over 25 years that completed high school (asc)","High school completion rate, by section of the population. Population between 18 and 24 that completed highschool(asc)","Disconected participation labor force of the young","Disconected school enroll of the young","Percent of adults that studied in a STEM field","Ratio of manufacturing jobs to all jobs, by section of population (des)","Availability of high speed data services. (percentage of homes)(asc)","Inadequate Plumbing","Inadequate N of rooms","Ratio of available housing stock to population growth. (affordability). 35% or more of household income (des)","Use public transportation to go to work when they have a vehicle available","Earn less than 35k and spend more than 30% in housing cost","Percent of families that live in a rented place",""
"71","42003191100","Census Tract 1911, Allegheny County, Pennsylvania","10.1","35","6.7","57","0.0106728538283063","0.00255220417633411","60.4","93.3","0.266022380467955","0.166327568667345","0.0579857578840285","0.260427263479145","0.182095625635809","1.1","67.2","93.3","6.2","77.6294416243655","0.558375634517767","0.23536036036036","6.8","78.4","0.00565428109854604","0","19.46","0.0734341252699784","19.4","0.341680129240711"
"72","42003191400","Census Tract 1914, Allegheny County, Pennsylvania","22.5","34.9","16.6","110","0.0136476426799007","0.00913978494623656","0","93.3","0.266269249875807","0.16294088425236","0.0904123199205166","0.283656234475907","0.129657228017884","3.8","75.5","93.3","0","91.2773722627737","0.437956204379562","0.164309031556039","7.9","79.8","0","0","22.21","0.206049149338374","22.9","0.640769779044904"
"73","42003191500","Census Tract 1915, Allegheny County, Pennsylvania","5.7","21.6","10.8","16","0.0484988452655889","0.0162240184757506","40","89.3","0.311036789297659","0.125083612040134","0.116387959866221","0.251505016722408","0.0889632107023411","5.9","68.9","89.3","0","84.3877637130802","0.244725738396624","0.315315315315315","13.6","76.7","0","0.0134158926728586","29.38","0.35678391959799","27.1","0.618163054695562"
"74","42003191600","Census Tract 1916, Allegheny County, Pennsylvania","15.3","33.1","11.9","146","0.0288223991216031","0.00109799615701345","87.5","83.6","0.259467918622848","0.220031298904538","0.111424100156495","0.180907668231612","0.0644757433489828","2.9","65.8","83.6","9.8","74.5774553571429","0.308035714285714","0.169159953970081","7.2","74.3","0.0157811678064177","0","23.28","0.206678700361011","21.4","0.368753287743293"
"75","42003191700","Census Tract 1917, Allegheny County, Pennsylvania","8.1","21.9","11.5","74","0.0263596930263597","0.016016016016016","62.8","90.9","0.301245753114383","0.137787844469611","0.121177802944507","0.204228010570026","0.144205360513401","7.9","62.1","90.9","5.1","57.5883008356546","0.66016713091922","0.222439024390244","4.5","83.8","0","0.00459317585301837","46.07","0.129255626081939","22.1","0.255905511811024"
"76","42003191800","Census Tract 1918, Allegheny County, Pennsylvania","4.4","11.8","11.7","56","0.0161441272812354","0.000233972859148339","22.1","92.2","0.378081457663451","0.183547695605573","0.0734190782422294","0.214630225080386","0.0723472668810289","6.7","60.2","92.2","7.4","46.5070469798658","0.552013422818792","0.187553282182438","5","85.8","0","0.0107047279214987","42.06","0.0861759425493716","19.5","0.230151650312221"
"77","42003191900","Census Tract 1919, Allegheny County, Pennsylvania","9.7","19.5","13.8","47","0.0224852071005917","0.020887573964497","48.9","93.5","0.28958051420839","0.169824086603518","0.131935047361299","0.207713125845737","0.135994587280108","1.9","70.2","93.5","23.6","69.3698630136986","0.5662100456621","0.191666666666667","6","77.2","0.0074468085106383","0","32","0.13648771610555","26.2","0.40531914893617"
"78","42003192000","Census Tract 1920, Allegheny County, Pennsylvania","9.3","14.7","12.2","79","0.0349950478705843","0.0115219544404094","61","92.8","0.338709677419355","0.18291788856305","0.0989736070381232","0.232771260997067","0.0744134897360704","7.2","65.1","92.8","16.8","79.310875331565","0.716180371352785","0.22707423580786","6.6","76.6","0","0.0177215189873418","40.64","0.206783369803063","21","0.387341772151899"
"79","42003202200","Census Tract 2022, Allegheny County, Pennsylvania","25.2","42.9","31.7","202","0.0339970859640602","0.0190869354055367","33.6","89.5","0.312129380053908","0.2544474393531","0.108355795148248","0.165498652291105","0.0549865229110512","10.6","62.1","89.5","30.3","72.5350597609562","0.593625498007968","0.459657701711491","11.7","83","0","0","41.57","0.197573656845754","25.2","0.401384083044983"
"80","42003202300","Census Tract 2023, Allegheny County, Pennsylvania","0","0","5.7","0","0.00370159453302961","0.00341685649202733","0","92.3","0.282587389741914","0.116301862136557","0.0868997059784384","0.283894152237831","0.152891212022215","2.5","69.1","92.3","5.3","89.3319290465632","0.305986696230599","0.259899208063355","2.8","83.2","0","0","24.27","0.0480251346499102","17.6","0.464117338920901"
"81","42003210700","Census Tract 2107, Allegheny County, Pennsylvania","14.9","31.1","27","65","0.0458817025981205","0.0161967938087341","50","94.9","0.193588162762022","0.289765721331689","0.127620221948212","0.265104808877928","0.0727496917385943","6.7","64.4","94.9","0","69.0583756345178","0.345177664974619","0.150519031141869","4.6","76.9","0","0","30.96","0.233471074380165","29.7","0.480070859167405"
"82","42003220600","Census Tract 2206, Allegheny County, Pennsylvania","4","28.2","16.5","11","0.0503693754197448","0.0186030893216924","36.7","89.7","0.129733520336606","0.173211781206171","0.0575035063113604","0.304347826086957","0.232117812061711","3.7","68.4","89.7","9.6","53.1936708860759","0.468354430379747","0.201958384332925","8.4","69.5","0","0.00720906282183316","27.92","0.0864485981308411","24.2","0.624098867147271"
"83","42003240600","Census Tract 2406, Allegheny County, Pennsylvania","14.4","55.4","14.1","63","0.0784103114930183","0.014500537056928","68","95.2","0.307692307692308","0.072039072039072","0.111721611721612","0.201465201465201","0.259462759462759","4.9","67.2","95.2","9.2","53.565625","0.6875","0.271362586605081","9.4","82.3","0","0","48.38","0.15219421101774","24.2","0.52128583840139"
"84","42003241200","Census Tract 2412, Allegheny County, Pennsylvania","11.9","27.8","32.2","23","0.0472878998609179","0.0204450625869263",,"81.6","0.538102643856921","0.101088646967341","0.0482115085536547","0.0777604976671851","0.0513219284603421","2.6","51.3","81.6","13.1","52.6197368421053","0.539473684210526","0.072289156626506","12.2","64","0","0","37.14","0.216216216216216","25.4","0.302030456852792"
"85","42003250300","Census Tract 2503, Allegheny County, Pennsylvania","29.4","53.1","23.5","67","0.0373134328358209","0.0188699360341151","25","93.4","0.254275940706956","0.158494868871152","0.0820980615735462","0.19612314709236","0.242873432155074","2.9","70.7","93.4","0","63.7305555555556","0.569444444444444","0.207762557077626","6.3","86","0","0.0105263157894737","57.19","0.144715447154472","31.1","0.528070175438596"
"86","42003250700","Census Tract 2507, Allegheny County, Pennsylvania","46.6","61","53.5","55","0.092","0.0698","62.5","86.6","0.37129840546697","0.218678815489749","0.104783599088838","0.107061503416856","0.0637813211845103","12.3","58.2","86.6","1.9","89.84375","0.1875","0.206185567010309","0","43.2","0","0","26.7","0.36697247706422","35","0.590759075907591"
"87","42003250900","Census Tract 2509, Allegheny County, Pennsylvania","21.3","41.8","41","66","0.0825082508250825","0.051045104510451","100","93.2","0.430628272251309","0.192408376963351","0.133507853403141","0.12303664921466","0.0523560209424084","19.5","53.6","93.2","32.5","53.1262068965517","0.537931034482759","0.105960264900662","0.8","56.2","0","0.00497512437810945","23.55","0.28641975308642","34","0.565505804311774"
"88","42003260200","Census Tract 2602, Allegheny County, Pennsylvania","13.5","19.4","21.9","56","0.0454284071305348","0.024036802760207","24","90.9","0.294192724952138","0.211869814932993","0.0899808551372048","0.197192086790045","0.116145500957243","9","64.4","90.9","12.8","62.6284946236559","0.725806451612903","0.112676056338028","7.4","72.9","0","0.00765864332603939","44.72","0.147637795275591","18.1","0.336980306345733"
"89","42003260700","Census Tract 2607, Allegheny County, Pennsylvania","2.4","7.7","12.1","11","0.00990799716914367","0.0333333333333333","57.4","89.7","0.162015503875969","0.169767441860465","0.110852713178295","0.290697674418605","0.163565891472868","8.3","69.9","89.7","10.8","60.9626016260163","0.430894308943089","0.15506329113924","6.6","76.6","0","0","50.81","0.216957605985037","16.1","0.340108401084011"
"90","42003260900","Census Tract 2609, Allegheny County, Pennsylvania","67.1","74.3","77.3","259","0.12536443148688","0.0322643343051506","42.3","77.3","0.566791510611735","0.0774032459425718","0.0599250936329588","0.0224719101123595","0.0461922596754057","18.1","42.7","77.3","25.3","19.3677419354839","0.620967741935484","0.181818181818182","9.3","53.2","0","0.0446428571428571","39.43","0.708196721311475","48.8","0.964285714285714"
"91","42003261200","Census Tract 2612, Allegheny County, Pennsylvania","0","0","3","0","0","0.0189044038668099","0","93.6","0.326315789473684","0.188304093567251","0.0865497076023392","0.232748538011696","0.101754385964912","3.8","68.9","93.6","3.9","70.2970297029703","0.465346534653465","0.126099706744868","2.8","78","0","0.0316831683168317","19.49","0.0535714285714286","11","0.233663366336634"
"92","42003261400","Census Tract 2614, Allegheny County, Pennsylvania","27.4","52","29","66","0.0247066090179123","0.00691785052501544","50","89.2","0.424581005586592","0.143156424581006","0.0956703910614525","0.131284916201117","0.0977653631284916","11.1","49.6","89.2","12.8","89.9179245283019","0.594339622641509","0.0364145658263305","18.1","65.9","0","0.0193089430894309","47.48","0.172942817294282","33.9","0.574186991869919"
"93","42003261500","Census Tract 2615, Allegheny County, Pennsylvania","27.1","51.2","38","90","0.0556920556920557","0.0238329238329238","16.4","91.1","0.239067055393586","0.217687074829932","0.181729834791059","0.183673469387755","0.0884353741496599","11.6","53","91.1","16.2","34.1709183673469","0.739795918367347","0.147335423197492","5.7","58.1","0.00671140939597315","0","58.4","0.323321554770318","41.7","0.539597315436242"
"94","42003262000","Census Tract 2620, Allegheny County, Pennsylvania","39.1","73.2","31.5","254","0.0638786764705882","0.0164522058823529","52.7","90","0.421643695763144","0.227156712608474","0.0816743236345074","0.0949464012251149","0.0750382848392037","10","59.7","90","0","47.5338582677165","0.799212598425197","0.145","2.5","66.3","0.0397350993377483","0","37.47","0.145235892691952","23","0.379966887417219"
"95","42003270100","Census Tract 2701, Allegheny County, Pennsylvania","5.8","21.6","12.1","36","0.0121182743577315","0.0132331555986428","28.6","94.1","0.206800445930881","0.206243032329989","0.0819397993311037","0.267001114827202","0.178929765886288","3.4","65.4","94.1","9.4","32.3","0.520547945205479","0.108294930875576","7.6","82.8","0","0.00906344410876133","26.03","0.127182044887781","14.7","0.253776435045317"
"96","42003270300","Census Tract 2703, Allegheny County, Pennsylvania","9.1","8.5","25.4","40","0.0470238095238095","0","100","87.2","0.417469050894085","0.131361760660248","0.109353507565337","0.147180192572215","0.0667125171939477","3","55.1","87.2","44.3","37.3589147286822","0.713178294573643","0.162087912087912","3.9","63","0","0.010477299185099","45.78","0.156911581569116","31.9","0.457508731082654"
"97","42003270400","Census Tract 2704, Allegheny County, Pennsylvania","16","37.7","24.7","46","0.0595882990249187","0.0453954496208017","0","89","0.364569961489089","0.256739409499358","0.0718870346598203","0.13607188703466","0.0603337612323492","10.6","60.6","89","29.8","60.758064516129","0.612903225806452","0.161676646706587","0.4","87.5","0","0","33.06","0.12810707456979","16.1","0.34075723830735"
"98","42003270800","Census Tract 2708, Allegheny County, Pennsylvania","14.7","20.1","12.3","96","0.00591715976331361","0.0227583067819754","100","95.9","0.313805399898115","0.179826795720835","0.102903718797759","0.268976057055527","0.0932246561385634","11.7","56.3","95.9","7.8","45.2726495726496","0.61965811965812","0.177570093457944","5.9","77.2","0","0","56.38","0.0852130325814536","20.1","0.218525179856115"
"99","42003271500","Census Tract 2715, Allegheny County, Pennsylvania","18.9","32","27.2","122","0.0440528634361234","0.0159569260890847","42.7","84.8","0.325710754017305","0.149567367119901","0.11557478368356","0.203955500618047","0.0531520395550062","15.1","55.7","84.8","10.5","62.0292","0.342","0.246696035242291","6.6","69.2","0","0.0605759682224429","26.98","0.204943357363543","22.3","0.261171797418074"
"100","42003281400","Census Tract 2814, Allegheny County, Pennsylvania","34.6","64.4","36","236","0.0494258612081877","0.0152271592611083","64.6","87.9","0.317575757575758","0.209090909090909","0.114545454545455","0.193333333333333","0.0448484848484848","9.7","55.6","87.9","17.5","41.2093525179856","0.520383693045564","0.2825","9.1","74.2","0.0175600739371534","0.0147874306839187","39.37","0.291616038882138","29.9","0.427911275415896"
"101","42003281500","Census Tract 2815, Allegheny County, Pennsylvania","1.2","6.9","14.5","4","0.0386784850926672","0.0618855761482675","57.6","92.9","0.312274368231047","0.282490974729242","0.11101083032491","0.181407942238267","0.0415162454873646","6.7","64.1","92.9","0","80.9770833333333","0.784722222222222","0.0634920634920635","4.6","76.6","0.00593471810089021","0","33.49","0.0728476821192053","15.9","0.388724035608309"
"102","42003290100","Census Tract 2901, Allegheny County, Pennsylvania","7.9","18.3","26.9","38","0.0511432009626955","0.0250902527075812","55.3","91.7","0.409662475181999","0.232296492389146","0.133686300463269","0.123097286565189","0.0178689609530112","11.3","59.4","91.7","25.7","55.5779874213836","0.559748427672956","0.0588235294117647","3","78.7","0","0.0209481808158765","41.6","0.177328843995511","25.9","0.422271223814774"
"103","42003290200","Census Tract 2902, Allegheny County, Pennsylvania","10.3","19.9","20.6","101","0.043620178041543","0.0126706231454006","32.2","84.5","0.340389784946237","0.207661290322581","0.102486559139785","0.117943548387097","0.0766129032258065","10.4","61","84.5","7","62.2126213592233","0.594174757281553","0.252991452991453","6.2","74.7","0.0118110236220472","0.0269966254218223","43.37","0.198237885462555","27.3","0.426321709786277"
"104","42003290400","Census Tract 2904, Allegheny County, Pennsylvania","22.3","43.7","27.3","230","0.0611042183622829","0.0184553349875931","51.9","84.9","0.376530612244898","0.164965986394558","0.147619047619048","0.126190476190476","0.0340136054421769","16.1","52.8","84.9","20.1","82.2798165137615","0.440366972477064","0.266528925619835","8.4","72.8","0","0.0144927536231884","59.91","0.182368775235532","30","0.397208803005904"
"105","42003300100","Census Tract 3001, Allegheny County, Pennsylvania","23.9","29.6","27.6","194","0.0782848151062156","0.0171911880409127","100","84.7","0.468103827540695","0.128024637043555","0.117905851297844","0.0712714474263088","0.0620325560932688","18.3","52.6","84.7","60","48.5721893491124","0.680473372781065","0.215568862275449","7.6","67.5","0","0.0130246020260492","46.29","0.325102880658436","31.2","0.41534008683068"
"106","42003310200","Census Tract 3102, Allegheny County, Pennsylvania","5","0","15.3","48","0.0275107722903547","0.0108385813722241","35.2","90","0.449291573452647","0.162565249813572","0.0984340044742729","0.145413870246085","0.0443698732289336","9.5","52.9","90","25.8","59.4089552238806","0.576119402985075","0.249551166965889","2.8","70.4","0.0108181203515889","0.0283975659229209","18.07","0.0486991327551701","12.5","0.0635564570655849"
"107","42003310300","Census Tract 3103, Allegheny County, Pennsylvania","0","0","7.3","0","0.00275482093663912","0.103305785123967","20","84.8","0.271676300578035","0.114161849710983","0.122832369942197","0.187861271676301","0.151734104046243","4.1","64.5","84.8","23.5","66.3142857142857","0.857142857142857","0.182879377431907","1.7","71.5","0","0","0","0","10.8","0.0151133501259446"
"108","42003320400","Census Tract 3204, Allegheny County, Pennsylvania","13.4","42.4","14.6","69","0.0256089943785134","0.0129294191130543","23.8","94.8","0.51714862138534","0.114996637525219","0.139878950907868","0.101546738399462","0.0739744451916611","10.4","51.8","94.8","36.3","58.83","0.846666666666667","0.320945945945946","5.1","78.1","0","0","54.78","0.124675324675325","21.7","0.199017199017199"
"109","42003320600","Census Tract 3206, Allegheny County, Pennsylvania","9.4","14.5","13.1","54","0.0277023356871266","0.026181423139598","0","96.1","0.37025513378967","0.151835718730554","0.126944617299315","0.207218419415059","0.104542626011201","8.4","65.7","96.1","29.5","52.7551470588235","0.595588235294118","0.212177121771218","5.6","76.2","0","0.0157635467980296","34.1","0.097408400357462","16","0.209852216748768"
"110","42003320700","Census Tract 3207, Allegheny County, Pennsylvania","10.6","0","7.7","41","0.0422647527910686","0.0223285486443381","0","87.9","0.366115702479339","0.153719008264463","0.163636363636364","0.128925619834711","0.0669421487603306","7.9","60","87.9","0","72.5","0.78","0.275092936802974","3.7","78.8","0","0.0384615384615385","57.02","0.117231638418079","24.1","0.183760683760684"
"111","42003401100","Census Tract 4011, Allegheny County, Pennsylvania","5.2","23","8.2","73","0.0287490287490287","0.0104118104118104","40","94.2","0.402004126142057","0.131741821396994","0.164161508989095","0.153256704980843","0.0910698496905393","5.7","62.3","94.2","20.1","50.4296296296296","0.596296296296296","0.256952169076752","10.6","75.9","0","0.00541871921182266","34.77","0","12.4","0.266995073891626"
"112","42003401200","Census Tract 4012, Allegheny County, Pennsylvania","25.7","69","29.5","186","0.042875157629256","0.0134930643127364","0","91.7","0.477317554240631","0.167159763313609","0.0784023668639053","0.149901380670611","0.0443786982248521","8.5","49.6","91.7","23.3","63.0989389920424","0.586206896551724","0.261845386533666","20.6","65.4","0","0.017014694508894","39.74","0.00524017467248908","33.1","0.488012374323279"
"113","42003401300","Census Tract 4013, Allegheny County, Pennsylvania","1.9","10.2","3.5","17","0.0076988879384089","0.0104362703165098","16.7","97.2","0.397344713134187","0.173541963015647","0.128022759601707","0.211474632527264","0.0611664295874822","7.1","61.2","97.2","20.2","66.6352941176471","0.474789915966387","0.242857142857143","17.3","86.1","0","0","11.11","0.0051584377302874","9.1","0.0852994555353902"
"114","42003402000","Census Tract 4020, Allegheny County, Pennsylvania","9.6","18.8","19.8","67","0.0342176086120723","0.0191080353710112","17.9","94.3","0.446538124452235","0.187992988606486","0.129710780017528","0.102541630148992","0.0758106923751096","6","60","94.3","16.9","77.4826666666667","0.426666666666667","0.197590361445783","12.6","75.6","0","0.0152777777777778","40.91","0.0327540106951872","20","0.390277777777778"
"115","42003403500","Census Tract 4035, Allegheny County, Pennsylvania","17.7","25.8","29","215","0.0668993600930774","0.010238510762071","43.8","93.3","0.460241730279898","0.166984732824427","0.109096692111959","0.168256997455471","0.0286259541984733","10.8","54.6","93.3","23.8","50.3573643410853","0.609819121447028","0.425867507886435","15","58.7","0","0","27.37","0.0587892898719441","20.8","0.52862783810464"
"116","42003404000","Census Tract 4040, Allegheny County, Pennsylvania","11","35.2","13.2","39","0.0450997398091934","0.0216825672159584","77.5","91.7","0.34453781512605","0.236227824463119","0.134453781512605","0.141923436041083","0.0597572362278245","11.4","65.4","91.7","12.1","90.25","0.48780487804878","0.273504273504274","18.6","72.9","0.0139318885448916","0","54.1","0.0599415204678363","21.9","0.3328173374613"
"117","42003405000","Census Tract 4050, Allegheny County, Pennsylvania","4","0","5.9","12","0.0107758620689655","0","60","95.1","0.487776484284051","0.19790454016298","0.0954598370197905","0.162980209545984","0.0069848661233993","3","63.6","95.1","21.2","82.4661971830986","0.873239436619718","0.4","17.1","69.1","0","0","29.31","0.00514579759862779","13.9","0.128964059196617"
"118","42003406000","Census Tract 4060, Allegheny County, Pennsylvania","3","16.9","5.7","21","0.00793650793650794","0.0142857142857143","74","94.5","0.472282608695652","0.160869565217391","0.130978260869565","0.128260869565217","0.0521739130434783","4","60.5","94.5","5.2","61.9477272727273","0.625","0.368571428571429","11","76","0","0.0146056475170399","18.06","0.0186500888099467","13","0.181110029211295"
"119","42003407001","Census Tract 4070.01, Allegheny County, Pennsylvania","1.5","14.7","1.5","21","0","0","69.8","91.8","0.373878364905284","0.119391824526421","0.140578265204387","0.194416749750748","0.089481555333998","4.4","62.8","91.8","3.8","64.0052863436123","0.592511013215859","0.279898218829517","15.2","86.3","0","0","44.91","0.0128454651615415","19.9","0.149196956889265"
"120","42003407002","Census Tract 4070.02, Allegheny County, Pennsylvania","3.2","20.3","5.6","59","0.019047619047619","0.00838827838827839","75.4","95.7","0.354365079365079","0.18015873015873","0.129563492063492","0.237896825396825","0.0545634920634921","3.9","63.2","95.7","5.3","58.9568134171908","0.758909853249476","0.27349319507453","16.3","82","0","0.00506329113924051","44.6","0.00463678516228748","18.9","0.107414104882459"
"121","42003408001","Census Tract 4080.01, Allegheny County, Pennsylvania","6.8","38.6","4.7","99","0.0218483174284279","0.00396785534907082","47.2","94.4","0.275702208890101","0.112626124897737","0.0979001908917371","0.259340059994546","0.1985274065994","2.6","58.4","94.4","13","74.0395721925134","0.770053475935829","0.318287037037037","8.4","83.7","0","0","69.51","0.031657355679702","23.7","0.239443378119002"
"122","42003408002","Census Tract 4080.02, Allegheny County, Pennsylvania","3.2","5.2","3","56","0.0206207040199958","0.00693605498854405","66.9","98.9","0.257830762038336","0.10752688172043","0.0895278167367929","0.337073398784479","0.19658719027583","2.8","65.5","98.9","15.9","62.3617900172117","0.781411359724613","0.219217970049917","8.3","91.6","0","0","7.09","0.00209351011863224","9.7","0.0807371654234313"
"123","42003409000","Census Tract 4090, Allegheny County, Pennsylvania","2.2","40.4","0","81","0.00412967169110056","0.00503819946314268","83.9","100","0.0878546836044165","0.111836637777514","0.0579366021607503","0.41398551584946","0.328386560607859","4.6","65.2","100","26.3","51.441049604601","0.850467289719626","0.284240011794191","7.9","97.3","0","0","11.14","0.0347915949018257","5.1","0.155315801303664"
"124","42003410000","Census Tract 4100, Allegheny County, Pennsylvania","0","0","6.4","0","0.0249480249480249","0.051975051975052","77.8","98.7","0.113662456946039","0.13203214695752","0.0803673938002296","0.394948335246843","0.266360505166475","2.9","58.3","98.7","35.2","34.7","0.898989898989899","0.298578199052133","10.3","92.8","0","0","15.38","0.0228571428571429","7","0.0636942675159236"
"125","42003411000","Census Tract 4110, Allegheny County, Pennsylvania","1.8","13.4","0.7","40","0","0.0114459762744469","76.3","97.5","0.107353220596618","0.0988029640889227","0.0457913737412122","0.331559946798404","0.391791753752613","6.3","60.4","97.5","25.9","52.1968297101449","0.839673913043478","0.288015158692563","9.3","89.2","0.00586206896551724","0","37.82","0.0092897812406353","7.9","0.107586206896552"
"126","42003412001","Census Tract 4120.01, Allegheny County, Pennsylvania","0.7","0","0.8","17","0","0","53","98.6","0.128501345149549","0.105238170596613","0.0482671308751385","0.344041778762462","0.359708814685868","4.7","62.9","98.6","6.4","45.8337526205451","0.895178197064989","0.310309904800486","9.1","94.7","0.0176014319809069","0.00149164677804296","45.55","0.017103153393907","6.5","0.0945704057279236"
"127","42003412002","Census Tract 4120.02, Allegheny County, Pennsylvania","0.5","0","1.7","8","0","0.0152774441508528","57.7","98.7","0.105116019010344","0.0995247414034107","0.0603857981548784","0.353368744758177","0.368465194296897","4.4","64.3","98.7","25","44.6587657784011","0.862552594670407","0.336793128131711","9.7","94.6","0","0.00534473543559594","26.87","0.0109444669639238","5.2","0.0400855157669695"
"128","42003413100","Census Tract 4131, Allegheny County, Pennsylvania","5.1","23.2","3.2","99","0.00999814849102018","0","93.1","97.8","0.136724313326551","0.0939979654120041","0.0626653102746694","0.347914547304171","0.336317395727365","2.9","64.1","97.8","26.4","43.4878048780488","0.813008130081301","0.297297297297297","7.2","92.1","0","0","4.89","0.0316671841043154","8.2","0.279537830786433"
"129","42003413201","Census Tract 4132.01, Allegheny County, Pennsylvania","0.5","0","0.9","6","0.00323834196891192","0","69.1","98.2","0.181686572566051","0.150199058993847","0.0857763300760043","0.375678610206298","0.188563155989866","1.4","64.4","98.2","10.2","49.9231197771588","0.802228412256267","0.314252336448598","6.5","92.7","0","0","34.98","0.0268562401263823","15.1","0.187032418952618"
"130","42003413202","Census Tract 4132.02, Allegheny County, Pennsylvania","2.5","6.3","4.1","18","0.0140318054256314","0","83.3","98.7","0.242110708742887","0.193998965338852","0.0708742886704604","0.270563890325918","0.20951888256596","2.6","61.6","98.7","19.7","41.0117647058824","0.858823529411765","0.258992805755396","8.8","86.7","0","0","31.91","0.0166389351081531","15.1","0.153399668325041"
"131","42003413300","Census Tract 4133, Allegheny County, Pennsylvania","1.1","8.1","2.4","14","0.000519345624513113","0.000519345624513113","59.7","95.1","0.242746337259408","0.121229531743752","0.080436656133295","0.29876472278081","0.207411663315139","4.3","59.2","95.1","11.3","62.4286363636364","0.743181818181818","0.259746835443038","7.3","85.2","0","0.00361944157187177","28.86","0.0161216029479503","10.9","0.126163391933816"
"132","42003413400","Census Tract 4134, Allegheny County, Pennsylvania","2.2","7.1","0.5","27","0.000574877838459327","0","35.5","95.2","0.177096774193548","0.12","0.0816129032258065","0.293548387096774","0.279677419354839","2.9","58.6","95.2","4.4","64.8847874720358","0.70917225950783","0.29317697228145","10.7","87.3","0","0.00608642726719416","76.58","0.0485488126649077","10.1","0.101034692635423"
"133","42003413500","Census Tract 4135, Allegheny County, Pennsylvania","2.5","21.6","1.8","36","0","0","63.6","96.2","0.189294193826894","0.0984243470753292","0.0729548888409238","0.343190157565292","0.258579753939132","4.1","63.6","96.2","4.5","57.3215189873418","0.886919831223629","0.268996473228599","3","80.8","0","0.00726643598615917","48.8","0.0141712877387554","24","0.476470588235294"
"134","42003414101","Census Tract 4141.01, Allegheny County, Pennsylvania","1.2","11.2","1.3","18","0","0.000801319820881452","83.9","98.8","0.300108932461874","0.142701525054466","0.0950435729847495","0.290032679738562","0.160403050108932","1.2","72.3","98.8","12.1","69.389391575663","0.678627145085803","0.283606557377049","10.2","91.9","0","0","71.05","0.0197879858657244","7.6","0.0192991366175724"
"135","42003414102","Census Tract 4141.02, Allegheny County, Pennsylvania","2","6.3","3.5","43","0.00834863917181499","0.0020036734012356","42.7","94.7","0.229946524064171","0.0975474829430205","0.0615895260925687","0.335238797713443","0.222754932694081","1.3","63","94.7","28.9","54.0418641390205","0.84044233807267","0.300663449939686","7.9","84.9","0","0.0105367138623642","47.55","0.00533857825231807","15.4","0.23246624958841"
"136","42003414200","Census Tract 4142, Allegheny County, Pennsylvania","2.4","22.5","6.1","41","0.00683120317320405","0.00773468488320846","74.7","97.9","0.179338643495052","0.17402848177649","0.0878590393434709","0.308954863625392","0.229302437846971","3.6","60.7","97.9","0","39.2914675767918","0.880546075085324","0.307942973523422","8.9","90.6","0","0.00807899461400359","43.93","0.0137632717263075","14.3","0.107271095152603"
"137","42003415001","Census Tract 4150.01, Allegheny County, Pennsylvania","3.5","25.4","5.5","47","0.014840798704803","0.00375067458175931","58","94.4","0.299040191961608","0.144571085782843","0.10497900419916","0.22255548890222","0.172765446910618","1.9","67","94.4","10.3","66.7387614678899","0.793577981651376","0.259023354564756","8.7","87.5","0","0","27.22","0.0199826238053866","6.5","0.13193588162762"
"138","42003415002","Census Tract 4150.02, Allegheny County, Pennsylvania","3.6","16.2","3.3","25","0","0.0214600685938266","75.9","96.7","0.213347346295323","0.122438255386232","0.0583289542827115","0.235943247503941","0.336836573830793","5.1","59.8","96.7","8.9","37.6973684210526","0.802631578947368","0.300578034682081","9.5","87.3","0.005","0","25.64","0","9","0.122"
