"","GEOID","Goal3.4.1.1","Goal3.4.1.2","Goal3.4.1.3","Goal2.2","Goal3.5.1.3","Goal2.1","Goal5.1","Goal10.2","Goal10.3","Goal.341","Goal.2","Goal.3","Goal.5","Goal.10","Culture"
"121","42003408002",,,,,,48.3471074380165,42.6038551863407,46.4597601245906,82.4245172461871,,48.3471074380165,,42.6038551863407,64.4421386853889,51.797700436582
"122","42003409000",,,,,,100,32.1801474749044,56.5653546298757,84.3402006120447,,100,,32.1801474749044,70.4527776209602,67.5443083652882
"123","42003410000",,,,,,14.0495867768595,79.3423175088617,49.196677230778,79.2771124266191,,14.0495867768595,,79.3423175088617,64.2368948286985,52.5429330381399
"124","42003411000",,,,,,97.9338842975207,11.1424858622794,46.8182542490422,95.3725760140744,,97.9338842975207,,11.1424858622794,71.0954151315583,60.0572617637861
"125","42003412001",,,,,,97.5206611570248,34.5288770089575,52.3777400918207,99.0212845855315,,97.5206611570248,,34.5288770089575,75.6995123386761,69.2496835015528
"126","42003412002",,,,,,94.2148760330578,36.1742585799987,55.9663258086813,87.751105257659,,94.2148760330578,,36.1742585799987,71.8587155331701,67.4159500487422
"127","42003413100",,,,,,47.5206611570248,34.5250482030169,45.4217891060029,96.6138189835848,,47.5206611570248,,34.5250482030169,71.0178040447938,51.0211711349452
"128","42003413201",,,,,,97.1074380165289,70.1964541790833,41.8249844040675,82.5306900442149,,97.1074380165289,,70.1964541790833,62.1778372241412,76.4939098065845
"129","42003413202",,,,,,33.4710743801653,58.161438562118,35.8261782038602,78.9282370701454,,33.4710743801653,,58.161438562118,57.3772076370028,49.669906859762
"130","42003413300",,,,,,67.3553719008264,46.7575331299934,40.338562883338,89.607412960343,,67.3553719008264,,46.7575331299934,64.9729879218405,59.6952976508868
"131","42003413400",,,,,,98.7603305785124,47.9175992071204,44.9565910981064,83.4361546998029,,98.7603305785124,,47.9175992071204,64.1963728989546,70.2914342281958
"132","42003413500",,,,,,93.801652892562,66.1537390458464,38.1811566580211,92.9082267930299,,93.801652892562,,66.1537390458464,65.5446917255255,75.1666945546446
"133","42003414101",,,,,,95.4545454545455,60.3341161331708,49.173468025787,78.4684071648496,,95.4545454545455,,60.3341161331708,63.8209375953183,73.2031997276782
"134","42003414102",,,,,,46.2809917355372,50.9930143689722,37.7041463088913,86.191123842851,,46.2809917355372,,50.9930143689722,61.9476350758711,53.0738803934602
"135","42003414200",,,,,,15.2892561983471,36.734561317238,41.0579489863755,79.2208882930832,,15.2892561983471,,36.734561317238,60.1394186397293,37.3877453851048
"136","42003415001",,,,,,20.6611570247934,51.1926196328574,48.8738732977365,84.7446863301409,,20.6611570247934,,51.1926196328574,66.8092798139387,46.2210188238632
"137","42003415002",,,,,,47.1074380165289,40.1548178876058,45.2079139099564,89.4142381573656,,47.1074380165289,,40.1548178876058,67.311076033661,51.5244439792652
"138","42003416000",,,,,,90.9090909090909,44.7513855065804,38.3177229406444,77.2366736610745,,90.9090909090909,,44.7513855065804,57.7771983008594,64.4792249055103
"139","42003417100",,,,,,4.13223140495868,55.9677628381368,47.1063178490359,81.0858980511401,,4.13223140495868,,55.9677628381368,64.096107950088,41.3987007310612
"140","42003417200",,,,,,59.504132231405,24.6338596230261,29.5958794668875,75.4836122648006,,59.504132231405,,24.6338596230261,52.5397458658441,45.5592459067584
"141","42003418000",,,,,,14.8760330578512,51.5294162853353,38.5688813603679,76.5668436702952,,14.8760330578512,,51.5294162853353,57.5678625153315,41.3244372861727
"142","42003419000",,,,,,1.65289256198347,53.2147370193921,37.7969117249698,77.2372203977342,,1.65289256198347,,53.2147370193921,57.517066061352,37.4615652142425
"143","42003420000",,,,,,61.9834710743802,62.3914976413289,35.2958709581998,89.7706851764897,,61.9834710743802,,62.3914976413289,62.5332780673448,62.3027489276846
"144","42003421100",,,,,,21.4876033057851,49.2747863607594,35.5821168174773,95.5617814671353,,21.4876033057851,,49.2747863607594,65.5719491423063,45.4447796029503
"145","42003421200",,,,,,31.8181818181818,58.3215116833192,44.1093609650632,82.1363373846803,,31.8181818181818,,58.3215116833192,63.1228491748718,51.0875142254576
"146","42003422000",,,,,,96.2809917355372,17.9460954761776,60.8242762964393,86.0952269259233,,96.2809917355372,,17.9460954761776,73.4597516111813,62.562279607632
"147","42003423000",,,,,,97.9338842975207,58.3063669603811,34.8996354674312,87.9055002733968,,97.9338842975207,,58.3063669603811,61.402567870414,72.5476063761053
"148","42003424000",,,,,,54.9586776859504,64.4391087159801,29.1161895861452,94.6811549365807,,54.9586776859504,,64.4391087159801,61.8986722613629,60.4321528877645
"149","42003425000",,,,,,63.6363636363636,100,39.4258516212966,84.8671561022178,,63.6363636363636,,100,62.1465038617572,75.2609558327069
"150","42003426300",,,,,,97.9338842975207,63.7064200677026,45.7558972887918,78.7470290714556,,97.9338842975207,,63.7064200677026,62.2514631801237,74.6305891817823
"151","42003426400",,,,,,11.9834710743802,51.3835367206986,43.5696434454027,80.6313232144197,,11.9834710743802,,51.3835367206986,62.1004833299112,41.8224970416633
"152","42003426700",,,,,,31.4049586776859,70.1310642224673,42.670504902387,78.4881338215353,,31.4049586776859,,70.1310642224673,60.5793193619611,54.0384474207048
"153","42003426800",,,,,,98.7603305785124,77.7463230097071,48.9648102576532,84.4380218438362,,98.7603305785124,,77.7463230097071,66.7014160507447,81.0693565463214
"154","42003427000",,,,,,54.1322314049587,50.086315293977,38.2969820774943,84.3934937546028,,54.1322314049587,,50.086315293977,61.3452379160485,55.1879282049947
"155","42003427100",,,,,,100,69.7350792859809,46.0368944223586,77.5404258525768,,100,,69.7350792859809,61.7886601374677,77.1745798078162
"156","42003427200",,,,,,14.0495867768595,59.0326518850406,42.1199552125135,81.1327533686073,,14.0495867768595,,59.0326518850406,61.6263542905604,44.9028643174868
"157","42003428100",,,,,,91.7355371900827,53.3001679623313,41.5801248709759,76.2132287959237,,91.7355371900827,,53.3001679623313,58.8966768334498,67.9774606619546
"158","42003428200",,,,,,45.4545454545455,66.4198377492314,48.1771426812975,77.9851546572227,,45.4545454545455,,66.4198377492314,63.0811486692601,58.3185106243456
"159","42003429100",,,,,,30.9917355371901,60.0302577357868,40.8388152540214,88.661966450601,,30.9917355371901,,60.0302577357868,64.7503908523112,51.9241280417627
"160","42003429201",,,,,,96.2809917355372,56.803709607364,49.0650515933736,90.5370915301689,,96.2809917355372,,56.803709607364,69.8010715617713,74.2952576348908
"161","42003429202",,,,,,68.595041322314,50.7021217341607,41.407352354704,83.0982609824742,,68.595041322314,,50.7021217341607,62.2528066685891,60.5166565750213
"162","42003429300",,,,,,67.3553719008264,46.3270899419949,42.9826144844197,79.8054298849984,,67.3553719008264,,46.3270899419949,61.3940221847091,58.3588280091768
"163","42003429400",,,,,,0.413223140495866,83.5127055584637,43.832655940055,82.5286101448899,,0.413223140495866,,83.5127055584637,63.1806330424725,49.0355205804773
"164","42003429500",,,,,,13.6363636363636,76.9438356047177,35.4519720127984,95.7968430384248,,13.6363636363636,,76.9438356047177,65.6244075256116,52.0682022555643
"165","42003429600",,,,,,33.0578512396694,61.7205550977181,43.4464861413356,83.7217506058991,,33.0578512396694,,61.7205550977181,63.5841183736174,52.7875082370016
"166","42003429700",,,,,,91.3223140495868,70.0527251128721,40.7471151451055,78.9479227297092,,91.3223140495868,,70.0527251128721,59.8475189374074,73.7408526999554
"167","42003430100",,,,,,11.1570247933884,74.9203571553207,43.7128621965983,85.282008610767,,11.1570247933884,,74.9203571553207,64.4974354036827,50.1916057841306
"168","42003430200",,,,,,84.297520661157,65.7716213236858,39.3197920809919,77.5595810551924,,84.297520661157,,65.7716213236858,58.4396865680921,69.5029428509783
"169","42003431100",,,,,,74.3801652892562,75.0365170987198,34.7263709461317,90.6349100359372,,74.3801652892562,,75.0365170987198,62.6806404910344,70.6991076263368
"170","42003431400",,,,,,59.504132231405,49.9933630002813,32.2503142362213,99.363886160719,,59.504132231405,,49.9933630002813,65.8071001984702,58.4348651433855
"171","42003431500",,,,,,62.396694214876,80.2820464987104,34.3099791615551,90.1287180432207,,62.396694214876,,80.2820464987104,62.2193486023879,68.2993631053248
"172","42003432300",,,,,,9.50413223140496,88.4212601717863,36.0790848613559,95.0614342270829,,9.50413223140496,,88.4212601717863,65.5702595442194,54.4985506491369
"173","42003432400",,,,,,0.826446280991733,93.102360915272,38.8803782640256,91.8627588818496,,0.826446280991733,,93.102360915272,65.3715685729376,53.1001252564005
"174","42003434000",,,,,,20.6611570247934,48.0025663161865,47.0501068974951,81.2594665148196,,20.6611570247934,,48.0025663161865,64.1547867061574,44.2728366823791
"175","42003435000",,,,,,19.8347107438017,81.5928574777015,42.6111900435599,84.6140863640598,,19.8347107438017,,81.5928574777015,63.6126382038099,55.013402141771
"176","42003437000",,,,,,66.9421487603306,56.8064240745481,55.3204368746073,90.4362557878873,,66.9421487603306,,56.8064240745481,72.8783463312473,65.5423063887087
"177","42003439000",,,,,,96.2809917355372,56.2863409423026,43.0557768275372,84.4832875385656,,96.2809917355372,,56.2863409423026,63.7695321830514,72.1122882869637
"178","42003445500",,,,,,45.8677685950413,43.2243294205734,34.3167174817968,93.6201184760426,,45.8677685950413,,43.2243294205734,63.9684179789197,51.0201719981782
"179","42003446000",,,,,,100,13.3604175341094,50.0905088127223,88.7037021261766,,100,,13.3604175341094,69.3971054694494,60.9191743345196
"180","42003447000",,,,,,32.6446280991736,47.1969773430431,43.7054606292152,83.7486201692787,,32.6446280991736,,47.1969773430431,63.7270403992469,47.8562152804879
"181","42003448000",,,,,,77.6859504132231,47.3803586393208,37.0767152603976,88.7177068627374,,77.6859504132231,,47.3803586393208,62.8972110615675,62.6545067047038
"182","42003449000",,,,,,11.5702479338843,59.2552148399041,44.1495211512556,82.8749692953646,,11.5702479338843,,59.2552148399041,63.5122452233101,44.7792359990328
"183","42003450700",,,,,,78.9256198347107,89.0054789547191,33.5021763445023,99.3954145453053,,78.9256198347107,,89.0054789547191,66.4487954449038,78.1266314114445
"184","42003450800",,,,,,73.5537190082645,75.5359596172892,36.9979717202394,91.7078997252166,,73.5537190082645,,75.5359596172892,64.352935722728,71.1475381160939
"185","42003451101",,,,,,44.6280991735537,32.3611785951525,45.8564995021788,84.9509254428493,,44.6280991735537,,32.3611785951525,65.403712472514,47.4643300804067
"186","42003451102",,,,,,20.2479338842975,33.0397658827264,37.4199992260394,93.3005465236746,,20.2479338842975,,33.0397658827264,65.360272874857,39.5493242139603
"187","42003451104",,,,,,94.6280991735537,52.8954819580084,54.0979341182936,81.8772192174994,,94.6280991735537,,52.8954819580084,67.9875766678965,71.8370525998195
"188","42003451105",,,,,,13.6363636363636,57.4980748922654,32.3901578490164,99.8506682953625,,13.6363636363636,,57.4980748922654,66.1204130721894,45.7516172002728
"189","42003451300",,,,,,95.8677685950413,43.4661891996855,46.6866032719731,91.0761557178351,,95.8677685950413,,43.4661891996855,68.8813794949041,69.405112429877
"190","42003452000",,,,,,2.47933884297521,47.0328425876052,40.7992646984225,81.3412809637014,,2.47933884297521,,47.0328425876052,61.0702728310619,36.8608180872141
"191","42003453003",,,,,,20.2479338842975,38.3253411490456,38.7273816126484,77.6424406509254,,20.2479338842975,,38.3253411490456,58.1849111317869,38.9193953883767
"192","42003453004",,,,,,2.47933884297521,48.8803031146249,46.6307472124131,90.4921586690307,,2.47933884297521,,48.8803031146249,68.5614529407219,39.9736982994407
"193","42003455000",,,,,,31.8181818181818,65.3432354294511,45.7741332651011,79.2888685495696,,31.8181818181818,,65.3432354294511,62.5315009073354,53.2309727183228
"194","42003456001",,,,,,93.801652892562,51.7578404682316,39.8576248056094,83.8464328175692,,93.801652892562,,51.7578404682316,61.8520288115893,69.137174057461
"195","42003456003",,,,,,14.8760330578512,31.8676202202007,42.6902791311679,89.6992738603575,,14.8760330578512,,31.8676202202007,66.1947764957627,37.6461432579382
"196","42003456004",,,,,,69.0082644628099,57.7652686191157,38.1363922347189,81.061483388273,,69.0082644628099,,57.7652686191157,59.598937811496,62.1241569644739
"197","42003457100",,,,,,83.4710743801653,86.5004758455777,30.3688598916959,83.8112011690776,,83.4710743801653,,86.5004758455777,57.0900305303868,75.6871935853766
"198","42003457200",,,,,,92.5619834710744,63.3661299211995,32.6854444820714,83.1098373161575,,92.5619834710744,,63.3661299211995,57.8976408991144,71.2752514304628
"199","42003458000",,,,,,21.0743801652893,59.5702078843054,38.9657175011253,79.254226743792,,21.0743801652893,,59.5702078843054,59.1099721224586,46.5848533906844
"200","42003459101",,,,,,46.2809917355372,19.9822088989899,41.983716077995,93.0041426397409,,46.2809917355372,,19.9822088989899,67.4939293588679,44.5857099977984
"201","42003459102",,,,,,45.0413223140496,58.7753715104782,47.7789438426495,84.6025147129857,,45.0413223140496,,58.7753715104782,66.1907292778176,56.6691410341151
"202","42003459201",,,,,,46.6942148760331,53.3731138096871,38.4948970365481,84.1434537665345,,46.6942148760331,,53.3731138096871,61.3191754015413,53.7955013624205
"203","42003459202",,,,,,68.1818181818182,78.4259535407853,50.2611460660867,90.9273271705268,,68.1818181818182,,78.4259535407853,70.5942366183068,72.4006694469701
"204","42003460001",,,,,,21.900826446281,37.7660910087509,46.2504098741358,78.63170389655,,21.900826446281,,37.7660910087509,62.4410568853429,40.7026581134583
"205","42003460002",,,,,,33.4710743801653,65.7154578215032,39.6844302756412,83.8220869062074,,33.4710743801653,,65.7154578215032,61.7532585909243,53.6465969308643
"206","42003461000",,,,,,86.3636363636364,55.8910299704866,35.4838976750046,89.6346732438303,,86.3636363636364,,55.8910299704866,62.5592854594175,68.2713172645135
"207","42003462100",,,,,,38.4297520661157,27.8688801923029,32.4434542700922,88.8063139737827,,38.4297520661157,,27.8688801923029,60.6248841219374,42.307838793452
"208","42003462600",,,,,,48.7603305785124,89.9686743654245,31.8880899149003,87.4778504690316,,48.7603305785124,,89.9686743654245,59.682970191966,66.1373250453009
"209","42003463900",,,,,,40.0826446280992,79.0454010936158,32.802142127829,93.4053273515622,,40.0826446280992,,79.0454010936158,63.1037347396956,60.7439268204702
"210","42003464300",,,,,,90.495867768595,77.6561174458748,41.7260264515173,94.1461544737956,,90.495867768595,,77.6561174458748,67.9360904626565,78.6960252257088
"211","42003464400",,,,,,25.2066115702479,60.1307184612279,26.0356583847323,74.0932779422394,,25.2066115702479,,60.1307184612279,50.0644681634858,45.1339327316539
"212","42003465600",,,,,,71.900826446281,66.8842106017364,31.8138931875563,86.2413351969366,,71.900826446281,,66.8842106017364,59.0276141922465,65.9375504134213
"213","42003465800",,,,,,90.495867768595,52.1300327838711,43.9390428401669,86.8238386275937,,90.495867768595,,52.1300327838711,65.3814407338803,69.3357804287821
"214","42003468700",,,,,,3.30578512396694,52.8974525323652,33.1399059415631,86.1284735091497,,3.30578512396694,,52.8974525323652,59.6341897253564,38.6124757938962
"215","42003468800",,,,,,59.0909090909091,95.399429850571,22.8411808149793,96.2716389216357,,59.0909090909091,,95.399429850571,59.5564098683075,71.3489162699292
"216","42003468900",,,,,,79.7520661157025,94.3797213129508,30.634367261101,98.880577442411,,79.7520661157025,,94.3797213129508,64.757472351756,79.6297532601364
"217","42003469000",,,,,,32.6446280991736,71.6961134260544,40.4844451948238,85.1685017667443,,32.6446280991736,,71.6961134260544,62.826473480784,55.722405002004
"218","42003470300",,,,,,14.4628099173554,58.4316974644182,42.6090160513169,92.4693939417403,,14.4628099173554,,58.4316974644182,67.5392049965286,46.811237459434
"219","42003470400",,,,,,94.6280991735537,59.8407407227097,45.2199222506096,82.1142065579674,,94.6280991735537,,59.8407407227097,63.6670644042885,72.711968100184
"220","42003470501",,,,,,21.900826446281,32.9407764058376,47.8415739829145,73.4870019602239,,21.900826446281,,32.9407764058376,60.6642879715692,38.5019636078959
"221","42003470502",,,,,,31.8181818181818,53.424807271571,42.7763743475274,86.3253036911277,,31.8181818181818,,53.424807271571,64.5508390193275,49.9312760363601
"222","42003470600",,,,,,92.1487603305785,90.8262790144322,41.1749111916602,86.9205504811517,,92.1487603305785,,90.8262790144322,64.047730836406,82.3409233938056
"223","42003471000",,,,,,82.6446280991736,78.781402686993,40.580389948456,80.3984309187172,,82.6446280991736,,78.781402686993,60.4894104335866,73.9718137399177
"224","42003472100",,,,,,86.7768595041322,84.3425744991346,40.1693761117687,86.3100961937183,,86.7768595041322,,84.3425744991346,63.2397361527435,78.1197233853368
"225","42003472200",,,,,,45.4545454545455,66.6514774413942,44.5620347713822,80.6623228881766,,45.4545454545455,,66.6514774413942,62.6121788297794,58.2394005752397
"226","42003472300",,,,,,5.37190082644629,82.5855550153682,45.4900149493416,89.146455520333,,5.37190082644629,,82.5855550153682,67.3182352348373,51.7585636922173
"227","42003472400",,,,,,13.2231404958678,61.5589088490329,52.0153723388613,79.812944690842,,13.2231404958678,,61.5589088490329,65.9141585148516,46.8987359532508
"228","42003473100",,,,,,20.6611570247934,70.7157747108386,36.469867224524,81.1452173874079,,20.6611570247934,,70.7157747108386,58.8075423059659,50.0614913471993
"229","42003473200",,,,,,93.3884297520661,38.0209769299784,32.8661413466055,87.0812876543714,,93.3884297520661,,38.0209769299784,59.9737145004885,63.794373727511
"230","42003473300",,,,,,31.4049586776859,63.4266149152497,41.8770728604748,81.1699781064199,,31.4049586776859,,63.4266149152497,61.5235254834474,52.1183663587943
"231","42003473401",,,,,,11.5702479338843,38.0027195216379,35.1752949799817,80.977433471548,,11.5702479338843,,38.0027195216379,58.0763642257648,35.883110560429
"232","42003473402",,,,,,68.595041322314,32.7732259458821,42.5775466298392,83.3492143970653,,68.595041322314,,32.7732259458821,62.9633805134523,54.7772159272161
"233","42003473500",,,,,,31.4049586776859,41.8753126666186,51.6680755967049,78.6024183644437,,31.4049586776859,,41.8753126666186,65.1352469805743,46.1385061082929
"234","42003473601",,,,,,95.8677685950413,45.0673062504296,44.7726782796896,85.1580856056593,,95.8677685950413,,45.0673062504296,64.9653819426745,68.6334855960485
"235","42003473602",,,,,,66.5289256198347,25.0109205253609,38.8058979484277,91.0912493850503,,66.5289256198347,,25.0109205253609,64.948573666739,52.1628066039782
"236","42003474101",,,,,,69.0082644628099,50.7210796707634,41.8767189112108,95.9255791834848,,69.0082644628099,,50.7210796707634,68.9011490473478,62.876831060307
"237","42003474102",,,,,,93.801652892562,21.3850537499182,45.7749005514722,85.8566747187106,,93.801652892562,,21.3850537499182,65.8157876350914,60.3341647591905
"238","42003474201",,,,,,100,22.3787320406793,50.6692848989101,84.4545186184987,,100,,22.3787320406793,67.5619017587044,63.3135445997946
"239","42003474202",,,,,,94.6280991735537,22.7305885939468,52.1863517503222,86.1974873443291,,94.6280991735537,,22.7305885939468,69.1919195473257,62.1835357716087
"240","42003474203",,,,,,98.3471074380165,37.6191684078805,55.4623168473065,90.4455052315245,,98.3471074380165,,37.6191684078805,72.9539110394155,69.6400622951042
"241","42003475101",,,,,,8.26446280991735,66.2135148025359,40.0710178249599,86.7098861362217,,8.26446280991735,,66.2135148025359,63.3904519805908,45.9561431976814
"242","42003475102",,,,,,66.9421487603306,39.7679772703754,45.4203373264867,81.4588910588365,,66.9421487603306,,39.7679772703754,63.4396141926616,56.7165800744559
"243","42003475200",,,,,,33.0578512396694,45.7117776527505,39.324799288159,77.0012844275671,,33.0578512396694,,45.7117776527505,58.1630418578631,45.6442235834276
"244","42003475301",,,,,,19.0082644628099,44.0041629755225,44.0924067379978,86.7346178671939,,19.0082644628099,,44.0041629755225,65.4135123025959,42.8086465803094
"245","42003475303",,,,,,33.0578512396694,43.988194661408,45.431699578822,77.555819268619,,33.0578512396694,,43.988194661408,61.4937594237205,46.179935108266
"246","42003475304",,,,,,32.6446280991736,15.8172024248428,45.9497107079538,91.8498749593505,,32.6446280991736,,15.8172024248428,68.8997928336522,39.1205411192228
"247","42003475401",,,,,,47.9338842975207,46.9279806314178,44.1036497109282,79.8756825639149,,47.9338842975207,,46.9279806314178,61.9896661374216,52.2838436887867
"248","42003475402",,,,,,20.6611570247934,55.0104530516105,44.520643813389,79.8505999722567,,20.6611570247934,,55.0104530516105,62.1856218928229,45.9524106564089
"249","42003476100",,,,,,0,55.8321582312911,43.8564623306523,84.6687627928733,,0,,55.8321582312911,64.2626125617628,40.0315902643513
"250","42003476200",,,,,,84.7107438016529,75.3028701467113,37.9065305228476,80.5593129129318,,84.7107438016529,,75.3028701467113,59.2329217178897,73.082178555418
"251","42003477100",,,,,,65.2892561983471,69.2351591182855,43.3343777847624,80.3958942612259,,65.2892561983471,,69.2351591182855,61.8651360229942,65.4631837798756
"252","42003477200",,,,,,95.4545454545455,72.9007620646529,37.9646752870249,76.4827758928559,,95.4545454545455,,72.9007620646529,57.2237255899404,75.1930110363796
"253","42003477300",,,,,,74.7933884297521,100,31.4973528091322,88.9787776850863,,74.7933884297521,,100,60.2380652471093,78.3438178922871
"254","42003478100",,,,,,85.5371900826446,52.1814948570848,36.941324396234,89.4912877619007,,85.5371900826446,,52.1814948570848,63.2163060790673,66.9783303395989
"255","42003478200",,,,,,71.900826446281,73.0221465848756,41.2496153822254,82.5449812316711,,71.900826446281,,73.0221465848756,61.8972983069482,68.9400904460349
"256","42003479000",,,,,,19.0082644628099,50.6033720501338,39.9844804884285,83.8261763984298,,19.0082644628099,,50.6033720501338,61.9053284434291,43.838988318791
"257","42003480101",,,,,,64.0495867768595,93.2731711413025,38.199428405531,84.6113166957675,,64.0495867768595,,93.2731711413025,61.4053725506493,72.9093768229371
"258","42003480102",,,,,,4.13223140495868,84.3368761993103,43.3249717323926,84.9392031261088,,4.13223140495868,,84.3368761993103,64.1320874292507,50.8670650111732
"259","42003480200",,,,,,65.2892561983471,67.3487475606293,49.8562941641722,90.293447061672,,65.2892561983471,,67.3487475606293,70.0748706129221,67.5709581239662
"260","42003480300",,,,,,2.47933884297521,63.4199950065466,42.9517932532505,79.9402998990403,,2.47933884297521,,63.4199950065466,61.4460465761454,42.4484601418891
"261","42003480400",,,,,,0.413223140495866,82.2193952687674,42.1884605065568,76.9373472268698,,0.413223140495866,,82.2193952687674,59.5629038667133,47.3985074253255
"262","42003481000",,,,,,25.6198347107438,100,24.9329697691935,63.1527454044175,,25.6198347107438,,100,44.0428575868055,56.5542307658498
"263","42003482500",,,,,,73.9669421487603,86.0549218368487,32.3352878630875,92.4157708950851,,73.9669421487603,,86.0549218368487,62.3755293790863,74.1324644548984
"264","42003483800",,,,,,37.603305785124,100,28.9533040084847,34.9580793821445,,37.603305785124,,100,31.9556916953146,56.5196658268129
"265","42003484300",,,,,,71.4876033057851,78.0648296734309,34.369466128561,89.2136608224658,,71.4876033057851,,78.0648296734309,61.7915634755134,70.4479988182431
"266","42003484500",,,,,,31.8181818181818,63.5970819342139,37.0136259045183,77.0921143175411,,31.8181818181818,,63.5970819342139,57.0528701110297,50.8227112878085
"267","42003484600",,,,,,50.8264462809917,100,37.8673100704735,98.0476360717253,,50.8264462809917,,100,67.9574730710994,72.9279731173637
"268","42003485000",,,,,,80.9917355371901,68.1427555783555,37.2004363636148,95.6680151666186,,80.9917355371901,,68.1427555783555,66.4342257651167,71.8562389602208
"269","42003486700",,,,,,22.3140495867769,,8.41824722244465,43.1004072612699,,22.3140495867769,,,25.7593272418573,24.0366884143171
"270","42003486800",,,,,,39.6694214876033,74.6863310534559,28.5702107964376,31.7514859575945,,39.6694214876033,,74.6863310534559,30.1608483770161,48.1722003060251
"271","42003486900",,,,,,28.5123966942149,64.660061577949,39.007362053291,32.6356897711642,,28.5123966942149,,64.660061577949,35.8215259122276,42.9979947281305
"272","42003487000",,,,,,80.1652892561983,80.2456317974315,30.4109048210782,83.074793092627,,80.1652892561983,,80.2456317974315,56.7428489568526,72.3845900034941
"273","42003488100",,,,,,78.5123966942149,59.4947103472343,35.2194134379177,99.2723403320587,,78.5123966942149,,59.4947103472343,67.2458768849882,68.4176613088125
"274","42003488200",,,,,,57.4380165289256,40.4253395494255,31.4176163766011,93.6485190670461,,57.4380165289256,,40.4253395494255,62.5330677218236,53.4654746000583
"275","42003488300",,,,,,32.6446280991736,45.9559588393004,38.2243055195821,75.5432864630931,,32.6446280991736,,45.9559588393004,56.8837959913376,45.1614609766038
"276","42003488400",,,,,,85.1239669421488,36.7197805510228,33.9952893504845,96.1504971274996,,85.1239669421488,,36.7197805510228,65.072893238992,62.3055469107212
"277","42003488500",,,,,,78.099173553719,59.2627358254827,40.8725309152108,85.9494231620581,,78.099173553719,,59.2627358254827,63.4109770386344,66.924295472612
"278","42003488600",,,,,,85.5371900826446,54.3251845752606,36.1316741390625,98.5767184759362,,85.5371900826446,,54.3251845752606,67.3541963074993,69.0721903218015
"279","42003489001",,,,,,46.2809917355372,68.6864705773491,35.2562860691119,79.0867718072576,,46.2809917355372,,68.6864705773491,57.1715289381847,57.379663750357
"280","42003489002",,,,,,19.8347107438017,42.8301176581118,47.5467192358026,82.6938225231828,,19.8347107438017,,42.8301176581118,65.1202708794927,42.5950330938021
"281","42003490002",,,,,,2.89256198347108,74.3782625944072,36.0678035434827,90.8969912557746,,2.89256198347108,,74.3782625944072,63.4823973996286,46.917740659169
"282","42003490003",,,,,,14.8760330578512,52.994747125257,45.6797244293059,82.000720910356,,14.8760330578512,,52.994747125257,63.8402226698309,43.9036676176464
"283","42003490004",,,,,,19.8347107438017,70.3437451867802,50.1805187237289,83.2216490770594,,19.8347107438017,,70.3437451867802,66.7010839003942,52.2931799436587
"284","42003491101",,,,,,96.2809917355372,30.6897147356728,46.4497355157681,81.5089832306374,,96.2809917355372,,30.6897147356728,63.9793593732028,63.6500219481376
"285","42003491200",,,,,,15.2892561983471,63.3028665154423,37.3659149756793,79.8790872695732,,15.2892561983471,,63.3028665154423,58.6225011226262,45.7382079454719
"286","42003492700",,,,,,51.2396694214876,90.6258286661314,28.2134321140348,83.9957651843705,,51.2396694214876,,90.6258286661314,56.1045986492027,65.9900322456072
"287","42003492800",,,,,,44.2148760330578,63.1970077267582,26.4143080801197,45.1833584217593,,44.2148760330578,,63.1970077267582,35.7988332509395,47.7369056702518
"288","42003492900",,,,,,60.3305785123967,100,41.4958990050936,82.5135040376025,,60.3305785123967,,100,62.0047015213481,74.1117600112483
"289","42003494000",,,,,,59.0909090909091,63.5843464036458,30.4809064193716,81.2618729438138,,59.0909090909091,,63.5843464036458,55.8713896815927,59.5155483920492
"290","42003495000",,,,,,6.19834710743802,76.9997857949001,41.9542206795517,78.1734427942867,,6.19834710743802,,76.9997857949001,60.0638317369192,47.7539882130858
"291","42003496101",,,,,,69.0082644628099,35.7411054946046,48.105646209692,76.1640317955394,,69.0082644628099,,35.7411054946046,62.1348390026157,55.6280696533434
"292","42003496102",,,,,,33.0578512396694,57.3383772825118,45.4766652693072,79.8802971362112,,33.0578512396694,,57.3383772825118,62.6784812027592,51.0249032416468
"293","42003496200",,,,,,86.3636363636364,64.2279087514751,35.8083400251471,78.7497340354883,,86.3636363636364,,64.2279087514751,57.2790370303177,69.2901940484764
"294","42003497000",,,,,,30.5785123966942,74.0052305136578,43.3390993223907,79.1519100020326,,30.5785123966942,,74.0052305136578,61.2455046622116,55.2764158575212
"295","42003498000",,,,,,11.9834710743802,45.2987271911845,38.2747055562103,80.3798696165163,,11.9834710743802,,45.2987271911845,59.3272875863633,38.8698286173093
"296","42003499300",,,,,,72.3140495867768,35.7822096325694,35.2904855621155,76.9304268353166,,72.3140495867768,,35.7822096325694,56.1104561987161,54.7355718060208
"297","42003499400",,,,,,77.2727272727273,47.1822907362427,40.341768853148,83.3875987597039,,77.2727272727273,,47.1822907362427,61.864683806426,62.1065672717986
"298","42003500300",,,,,,80.5785123966942,66.670121287799,37.3734077147788,83.328053981096,,80.5785123966942,,66.670121287799,60.3507308479374,69.1997881774769
"299","42003501000",,,,,,57.8512396694215,73.5856691596187,30.5353053372552,83.1156876919176,,57.8512396694215,,73.5856691596187,56.8254965145864,62.7541351145422
